"Вид отклонения","Результат проверки","Дата и время регистрации отклонения","Товарная группа","Субъект","Адрес места фиксации отклонения","Номер документа","Код","Идентификатор ВСД","Регистрационный номер ККТ (из чека)","Дата и время выполнения операции, в результате которой было выявлено отклонение","ИНН участника","Номер отклонения","Нивелировано","Объем из ВСД","Единицы измерения из ВСД","Объем из ГИС МТ","Единицы измерения из ГИС МТ","Разницы между объемами","Единицы измерения разницы","% превышения","GTIN","Идентификатор ФИАС","Муниципальный округ","Фискальный номер накопителя из чека операции","Проверка РР"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:39:13","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108407384440800323460482","0104627175131177215aEa+i",,"","2025-06-15 14:26:00","4217148578","8cd31a05-782c-416d-af69-2959d0bc0a46","Нет",,,,,,,,"04627175131177","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215AfUzA",,"","2025-06-15 14:19:00","4217148578","c66eb617-96c9-4b64-92bd-82a23d0ab920","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215AHgfB",,"","2025-06-15 14:19:00","4217148578","9657037b-c6a3-46ee-9dd2-5a10d506e1eb","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215AYgQY",,"","2025-06-15 14:19:00","4217148578","70357471-8f96-44c2-90e6-6ebc0520d46d","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215AOXIo",,"","2025-06-15 14:19:00","4217148578","be7300df-17e9-4a0e-a1b2-347187471214","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215AkR3p",,"","2025-06-15 14:19:00","4217148578","c5423823-987b-465f-9ed8-3245bbf17abe","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215AnBHk",,"","2025-06-15 14:19:00","4217148578","16abaf49-8a6a-4758-9802-1c8413fa9f3d","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215ATG*q",,"","2025-06-15 14:19:00","4217148578","5c606700-a9db-4d65-bc28-589e646ab7a2","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215AW_'e",,"","2025-06-15 14:19:00","4217148578","95048f7e-9f61-46e8-bdc7-c6c1e797983f","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215AHu/j",,"","2025-06-15 14:19:00","4217148578","e6e0a460-e718-467f-a6bf-2c306ad051f3","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215AbDpZ",,"","2025-06-15 14:19:00","4217148578","7efee316-953e-4579-af14-816556ad15de","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215AmRZA",,"","2025-06-15 14:19:00","4217148578","f5634bcd-1fc9-43c6-8c54-e241fb4a88a3","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215ArJ9F",,"","2025-06-15 14:19:00","4217148578","c6cab945-ad75-4afb-a9d8-31848ae70547","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215ANlZz",,"","2025-06-15 14:19:00","4217148578","cdd57d7a-fb33-44a3-99c5-e70281565fd5","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215AJik8",,"","2025-06-15 14:19:00","4217148578","b71231ca-86dd-4125-ac95-caf6dc31a12f","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215Am+B&",,"","2025-06-15 14:19:00","4217148578","eb3d1961-551a-4106-b892-d3105c1e9192","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215Amb!e",,"","2025-06-15 14:19:00","4217148578","e919b8a5-0d88-4729-a903-50ceb810b980","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215As6jJ",,"","2025-06-15 14:19:00","4217148578","c3e02133-76f9-4514-ab52-ee5bbc222bd6","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215AMiOc",,"","2025-06-15 14:19:00","4217148578","ed1c757b-7429-4f50-9553-03b731798e99","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215AQInJ",,"","2025-06-15 14:19:00","4217148578","5b751831-1b0a-4911-87c2-29e51ae4c055","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215ANqhg",,"","2025-06-15 14:19:00","4217148578","d12cb693-9f3a-4ea4-b575-47c9cc448926","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215ArL*=",,"","2025-06-15 14:19:00","4217148578","19599ff8-45c1-4fb5-ab8c-5dde1b2e311b","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215AGVHE",,"","2025-06-15 14:19:00","4217148578","860ad14d-2775-452b-be01-ac16f989f05c","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215AXgSU",,"","2025-06-15 14:19:00","4217148578","b71096bc-5e71-4616-86e0-b9ad321740a2","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215ASDCN",,"","2025-06-15 14:19:00","4217148578","b11257e1-ac79-4607-b80c-f0e398b4884d","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:36:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108387384440800323460482","0104631149767811215AbYXh",,"","2025-06-15 14:19:00","4217148578","0abcde8e-2d8d-40dc-9150-ee0392fe669d","Нет",,,,,,,,"04631149767811","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:33:36","Молочная продукция","Томская область","Томская обл, г Северск, ул Советская, 1, стр 4","426697380440700585806482","01046271751311772151EhI3",,"","2025-06-15 14:16:00","4217148578","68d9c64a-ac1b-44e2-83b2-c20c5c4e705e","Нет",,,,,,,,"04627175131177","7e73248b-402c-469d-b097-0187ce915662","Северск","7380440700585806","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:33:36","Молочная продукция","Томская область","Томская обл, Молчановский р-н, с Молчаново, ул Степная, 3/3, стр 2","193727380440700591926482","0104627175131030215i7t_!",,"","2025-06-15 14:10:00","4217148578","52b5d17d-b56d-4cea-9cf3-44f6210c6955","Нет",,,,,,,,"04627175131030","a32addd5-fab2-4a5b-b6fe-4d88acd34e8d","Молчановский","7380440700591926","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:33:36","Молочная продукция","Томская область","Томская обл, г Томск, п Светлый, пер Маленький, 12, стр 1","195407380440700591798482","0104627175131030215Bwn+q",,"","2025-06-15 14:11:00","4217148578","24390373-58a5-4bb2-b139-c75b998954c7","Нет",,,,,,,,"04627175131030","60a108cb-45ab-4e23-ba91-b77beb9bfd32","Томск","7380440700591798","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:33:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108337384440800323460482","0104627175131030215i1DyO",,"","2025-06-15 14:10:00","4217148578","1945b6b9-b212-4b4c-88a0-99f7fd91be10","Нет",,,,,,,,"04627175131030","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:24:43","Молочная продукция","Томская область","Томская обл, г Северск, ул Солнечная, 2, стр 9","85617384440800324154482","0104627175131177215Gk<mb",,"","2025-06-15 14:00:00","4217148578","cd008ec3-3f01-486d-876b-17e0a9e727e7","Нет",,,,,,,,"04627175131177","ceda11e0-5416-4042-9a34-311bedd1563d","Северск","7384440800324154","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:24:43","Молочная продукция","Томская область","Томская обл, г Северск, ул Советская, 1, стр 4","426677380440700585806482","0104627175131030215SBBrB",,"","2025-06-15 13:58:00","4217148578","48bbb44c-2930-4145-82a2-d469edf084bb","Нет",,,,,,,,"04627175131030","7e73248b-402c-469d-b097-0187ce915662","Северск","7380440700585806","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:17:01","Молочная продукция","Томская область","Томская обл, Шегарский р-н, с Мельниково, ул Московская, 9/2","52237380440700650487482","0104627175131177215blYmN",,"","2025-06-15 13:51:00","4217148578","c45e299f-b64c-4b44-8cbf-941e0db4d7cb","Нет",,,,,,,,"04627175131177","bbd6ba1a-192b-4205-84d8-e536f8186b9b","Шегарский","7380440700650487","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:14:26","Молочная продукция","Томская область","Томская обл, г Северск, ул Советская, 1, стр 4","426617380440700585806482","01046271751311772150uDz+",,"","2025-06-15 13:47:00","4217148578","c84a3e0d-5fe2-4e4f-ba3a-d374bdd44920","Нет",,,,,,,,"04627175131177","7e73248b-402c-469d-b097-0187ce915662","Северск","7380440700585806","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:14:26","Молочная продукция","Томская область","Томская обл, г Северск, ул Солнечная, 2, стр 9","85547384440800324154482","0104627175131177215(pSaW",,"","2025-06-15 13:47:00","4217148578","455bd7ca-4376-4c3a-bb50-deec622205df","Нет",,,,,,,,"04627175131177","ceda11e0-5416-4042-9a34-311bedd1563d","Северск","7384440800324154","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:12:08","Молочная продукция","Томская область","Томская обл, Парабельский р-н, с Парабель, ул Западная, 12","12317380440801914675482","0104627175131030215J%X2h",,"","2025-06-15 13:43:00","4217148578","48aef414-51f9-46f3-852b-ea5d3942ee0f","Нет",,,,,,,,"04627175131030","218ea152-8ff4-4552-9878-a26de0bc44a9","Парабельский","7380440801914675","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:12:08","Молочная продукция","Томская область","Томская обл, Зырянский р-н, с Зырянское, ул Смирнова, 6/1","183547384440800323789482","0104627175131177215Ire2C",,"","2025-06-15 13:44:00","4217148578","7a3acc5b-7081-4516-91cf-6b6dd321e0a5","Нет",,,,,,,,"04627175131177","c2f5ed6c-487e-4c5e-a96b-30db1456cd95","Зырянский","7384440800323789","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:09:46","Молочная продукция","Томская область","Томская обл, Шегарский р-н, с Мельниково, ул Московская, 9/2","52207380440700650487482","0104627175131177215okRs6",,"","2025-06-15 13:41:00","4217148578","0e4ebace-32f1-4715-8f98-d26488f94b5e","Нет",,,,,,,,"04627175131177","bbd6ba1a-192b-4205-84d8-e536f8186b9b","Шегарский","7380440700650487","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:09:46","Молочная продукция","Томская область","Томская обл, г Томск, ул Мокрушина, 9, стр 13","21317384440900653046482","0104627175131177215-FMdq",,"","2025-06-15 13:43:00","4217148578","29b23133-5f62-44e9-a1f8-66d33d6630ae","Нет",,,,,,,,"04627175131177","8a4390b9-fa89-4252-a670-91e7a54228e2","Томск","7384440900653046","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:06:54","Молочная продукция","Томская область","Томская обл, г Северск, ул Советская, 1, стр 4","426577380440700585806482","01046271751311772151>yRg",,"","2025-06-15 13:38:00","4217148578","dafce543-f48b-4a38-b4e4-2db9331a511f","Нет",,,,,,,,"04627175131177","7e73248b-402c-469d-b097-0187ce915662","Северск","7380440700585806","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:06:54","Молочная продукция","Томская область","Томская обл, Шегарский р-н, с Мельниково, ул Московская, 9/2","52197380440700650487482","0104627175131177215Sd?dg",,"","2025-06-15 13:38:00","4217148578","1c6ef0dd-f3ee-4643-9bc9-aa61a9944f5b","Нет",,,,,,,,"04627175131177","bbd6ba1a-192b-4205-84d8-e536f8186b9b","Шегарский","7380440700650487","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:04:16","Молочная продукция","Томская область","Томская обл, Молчановский р-н, с Молчаново, ул Степная, 3/3, стр 2","218937380440700593026482","0104631149767811215Bud(C",,"","2025-06-15 13:35:00","4217148578","28be2b7a-f8b8-4923-8ae4-b079b60f0578","Нет",,,,,,,,"04631149767811","a32addd5-fab2-4a5b-b6fe-4d88acd34e8d","Молчановский","7380440700593026","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:04:14","Молочная продукция","Томская область","Томская обл, Зырянский р-н, с Зырянское, ул Смирнова, 6/1","183517384440800323789482","0104627175131177215AkOJL",,"","2025-06-15 13:36:00","4217148578","f5d8b7ac-830b-44ae-b0f1-d9b7988a07af","Нет",,,,,,,,"04627175131177","c2f5ed6c-487e-4c5e-a96b-30db1456cd95","Зырянский","7384440800323789","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 13:04:14","Молочная продукция","Томская область","Томская обл, Каргасокский р-н, с Каргасок, ул Лесная, 3А","89077384440800323876482","0104627175131177215tzhf*",,"","2025-06-15 13:36:00","4217148578","632f51c0-99c4-49ec-bec2-a37a02114b27","Нет",,,,,,,,"04627175131177","ec58298e-544a-4850-af31-5243f659c04e","Каргасокский","7384440800323876","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 12:41:47","Молочная продукция","Томская область","Томская обл, Парабельский р-н, с Парабель, ул Западная, 12","39667380440801914773482","0104627175131030215Jb=n*",,"","2025-06-15 13:25:00","4217148578","eaedd92b-7e68-4c4d-bfb8-41a8b0113be3","Нет",,,,,,,,"04627175131030","218ea152-8ff4-4552-9878-a26de0bc44a9","Парабельский","7380440801914773","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 12:37:53","Молочная продукция","Томская область","Томская обл, Парабельский р-н, с Парабель, ул Западная, 12","39647380440801914773482","0104627175131030215orICt",,"","2025-06-15 13:22:00","4217148578","1a17d949-6ad2-442a-b8bd-e6f73bd3cc15","Нет",,,,,,,,"04627175131030","218ea152-8ff4-4552-9878-a26de0bc44a9","Парабельский","7380440801914773","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 12:18:42","Молочная продукция","Томская область","Томская обл, Асиновский р-н, г Асино, ул Ивана Буева, 63","105797384440800323837482","0104627175131177215OSsnA",,"","2025-06-15 13:09:00","4217148578","932f89de-85ce-4eb8-beb4-312ed77dc3dc","Нет",,,,,,,,"04627175131177","e97cea1d-2fae-4e46-aab1-ab362cfd2841","Асиновский","7384440800323837","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 12:12:36","Молочная продукция","Томская область","Томская обл, Молчановский р-н, с Молчаново, ул Степная, 3/3, стр 2","193697380440700591926482","0104631149767811215BAnd&",,"","2025-06-15 13:05:00","4217148578","e41bc940-ac54-4943-81ea-f52bfbe247f2","Нет",,,,,,,,"04631149767811","a32addd5-fab2-4a5b-b6fe-4d88acd34e8d","Молчановский","7380440700591926","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 12:12:36","Молочная продукция","Томская область","Томская обл, г Северск, ул Солнечная, 2, стр 9","85427384440800324154482","0104627175131030215Qa-s)",,"","2025-06-15 13:03:00","4217148578","6b94c343-e4ab-4c94-94f7-84371917f166","Нет",,,,,,,,"04627175131030","ceda11e0-5416-4042-9a34-311bedd1563d","Северск","7384440800324154","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 12:07:42","Молочная продукция","Томская область","Томская обл, г Северск, ул Советская, 1, стр 4","79257380440700585807482","0104627175131030215aZUn1",,"","2025-06-15 13:01:00","4217148578","0d8ca554-7f52-4256-a62c-45d991612015","Нет",,,,,,,,"04627175131030","7e73248b-402c-469d-b097-0187ce915662","Северск","7380440700585807","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 12:04:13","Молочная продукция","Томская область","Томская обл, г Северск, ул Солнечная, 2, стр 9","85407384440800324154482","0104627175131177215mNaUD",,"","2025-06-15 12:58:00","4217148578","11a15ff8-54f0-4012-9fae-bb73c672af24","Нет",,,,,,,,"04627175131177","ceda11e0-5416-4042-9a34-311bedd1563d","Северск","7384440800324154","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 11:56:56","Молочная продукция","Томская область","Томская обл, г Томск, п Светлый, пер Маленький, 12, стр 1","195227380440700591798482","0104627175131030215BX'&I",,"","2025-06-15 12:52:00","4217148578","fe283731-44cd-4d1d-8a73-0ded258bb78d","Нет",,,,,,,,"04627175131030","60a108cb-45ab-4e23-ba91-b77beb9bfd32","Томск","7380440700591798","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 11:56:56","Молочная продукция","Томская область","Томская обл, г Томск, п Светлый, пер Маленький, 12, стр 1","195227380440700591798482","0104627175131030215BWno9",,"","2025-06-15 12:52:00","4217148578","49e24b9b-4fa5-453b-aec0-cbbc24ec2e78","Нет",,,,,,,,"04627175131030","60a108cb-45ab-4e23-ba91-b77beb9bfd32","Томск","7380440700591798","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 11:53:54","Молочная продукция","Томская область","Томская обл, г Томск, ул Пушкина, 63, стр 8","51347380440801919398482","0104627175131030215m)nE*",,"","2025-06-15 12:50:00","4217148578","a7a2755a-7574-4e31-95df-2943d643d436","Нет",,,,,,,,"04627175131030","35491e2d-e160-41a7-abc3-0e0abb375b2d","Томск","7380440801919398","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 11:50:36","Молочная продукция","Томская область","Томская обл, Молчановский р-н, с Молчаново, ул Степная, 3/3, стр 2","218817380440700593026482","0104627175131030215i>7ca",,"","2025-06-15 12:45:00","4217148578","b4cfdb71-bbef-4b93-bce6-47be0afe249b","Нет",,,,,,,,"04627175131030","a32addd5-fab2-4a5b-b6fe-4d88acd34e8d","Молчановский","7380440700593026","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 11:48:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108067384440800323460482","0104627175131177215gFM!k",,"","2025-06-15 12:43:00","4217148578","4a69ed62-1201-443a-be9e-1d065ac5d854","Нет",,,,,,,,"04627175131177","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 11:48:36","Молочная продукция","Томская область","Томская обл, г Северск, ул Солнечная, 2, стр 9","85327384440800324154482","0104627175131177215VAGN""",,"","2025-06-15 12:42:00","4217148578","4863da3a-d5e5-40b0-9460-6c51af402b60","Нет",,,,,,,,"04627175131177","ceda11e0-5416-4042-9a34-311bedd1563d","Северск","7384440800324154","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 11:48:36","Молочная продукция","Томская область","Томская обл, г Северск, ул Солнечная, 2, стр 9","85307384440800324154482","0104627175131177215VCfN4",,"","2025-06-15 12:41:00","4217148578","44f1aabb-7cfb-4953-823b-fe758ea25905","Нет",,,,,,,,"04627175131177","ceda11e0-5416-4042-9a34-311bedd1563d","Северск","7384440800324154","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 11:48:36","Молочная продукция","Томская область","Томская обл, г Томск, ул Смирнова, 9, стр 1","108067384440800323460482","0104627175131177215GnPsN",,"","2025-06-15 12:43:00","4217148578","6170cd75-bf07-4d41-85c7-93d3371f4e62","Нет",,,,,,,,"04627175131177","d4e686f2-fce7-4e07-9e66-7e7197b0943d","Томск","7384440800323460","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 11:48:36","Молочная продукция","Томская область","Томская обл, г Северск, ул Солнечная, 2, стр 9","85337384440800324154482","0104627175131177215MuY>L",,"","2025-06-15 12:43:00","4217148578","90ee3e2d-8188-432f-8b77-661ec6930a3e","Нет",,,,,,,,"04627175131177","ceda11e0-5416-4042-9a34-311bedd1563d","Северск","7384440800324154","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 11:46:58","Молочная продукция","Томская область","Томская обл, Шегарский р-н, с Мельниково, ул Московская, 9/2","52097380440700650487482","0104627175131030215BUt&V",,"","2025-06-15 12:41:00","4217148578","5ee4d40c-0c6c-45f2-9dd1-b1ab40aeb3a3","Нет",,,,,,,,"04627175131030","bbd6ba1a-192b-4205-84d8-e536f8186b9b","Шегарский","7380440700650487","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 11:46:58","Молочная продукция","Томская область","Томская обл, Кожевниковский р-н, с Кожевниково, ул Гагарина, 16, стр 3","71997384440800324203482","0104627175131030215Alde1",,"","2025-06-15 12:32:00","4217148578","1181814b-4c79-4c8e-b609-f606372451eb","Нет",,,,,,,,"04627175131030","fcac5524-3d16-4ace-8f1b-16beddafcc11","Кожевниковский","7384440800324203","Да"
